Vote ID,File,Order of vote,Date,Title,Procedure,Leg/Non-Leg/Bud,Type of Vote,Voting Rule,Rapporteur,Code,Interinstitutional file number,Link,Committee responsabile,De/Policy area,Subject,"Final 
vote?",Am No.,Author,RCV,Vote,Yeas,No,Abs,ECR,EFD/IDG,EPP,Greens/EFA,NI,REG,S&D,The Left,ECR%,EFD/IDG%,EPP%,Greens/EFA%,NI%,REG%,S&D%,The Left%,General Majority,Right Majority,Left Majority,Consensus
9044,211.0,4.0,"""12.02.2019""","""Programme for single market, competitiveness of enterprises and European statistics""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Danti""","""A8-0052/2019""","""2018/0231/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2019-0052&language=EN""","""Committee on the Internal Market and Consumer Protection""","""Internal market & consumer protection""","""vote: Commission proposal """,1.0,,0,"""RCV""","""+""",520,125,33,23.0,16.0,200.0,46.0,6.0,64.0,163.0,2.0,0.329,0.333,0.905,0.92,0.115,0.955,0.853,0.038,1,0,0,0
9145,212.0,1.0,"""13.02.2019""","""European Fisheries Control Agency""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Geringer de Oedenberg""","""A8-0037/2019""","""2018/0263/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2019-0037&language=EN""","""Committee on Legal Affairs""","""Legal affairs""","""single vote """,1.0,,0,"""RCV""","""+""",558,29,11,51.0,42.0,168.0,40.0,10.0,60.0,151.0,36.0,0.729,0.875,0.76,0.8,0.192,0.896,0.791,0.692,1,0,0,0
9146,212.0,1.0,"""13.02.2019""","""Computerising the movement and surveillance of excise goods""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Swinburne""","""A8-0010/2019""","""2018/0187/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2019-0010&language=EN""","""Committee on Economic and Monetary Affairs""","""Economic & monetary affairs""","""single vote """,1.0,,0,"""RCV""","""+""",573,18,25,55.0,34.0,173.0,42.0,9.0,63.0,158.0,39.0,0.786,0.708,0.783,0.84,0.173,0.94,0.827,0.75,1,0,0,0
9147,212.0,1.0,"""13.02.2019""","""Law applicable to the third-party effects of assignments of claims""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Svoboda""","""A8-0261/2018""","""2018/0044/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0261&language=EN""","""Committee on Legal Affairs""","""Legal affairs""","""single vote """,1.0,,0,"""RCV""","""+""",546,35,62,8.0,34.0,182.0,45.0,12.0,65.0,165.0,35.0,0.114,0.708,0.824,0.9,0.231,0.97,0.864,0.673,1,0,0,0
9148,212.0,1.0,"""13.02.2019""","""Exchange, assistance and training programme for the protection of the euro against counterfeiting for the period 2021-2027 (Pericles IV programme)""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""de Jong""","""A8-0069/2019""","""2018/0194/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2019-0069&language=EN""","""Committee on Civil Liberties, Justice and Home Affairs""","""Civil liberties, justice & home affairs""","""single vote """,1.0,,0,"""RCV""","""+""",593,29,27,43.0,39.0,184.0,47.0,8.0,65.0,166.0,41.0,0.614,0.812,0.833,0.94,0.154,0.97,0.869,0.788,1,0,0,0
9149,212.0,1.0,"""13.02.2019""","""EU-Singapore Free Trade Agreement""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Martin""","""A8-0053/2019""","""2018/0093/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2019-0053&language=EN""","""Committee on International Trade""","""International trade""","""vote: consent""",1.0,,0,"""RCV""","""+""",425,186,41,58.0,19.0,181.0,1.0,9.0,61.0,95.0,1.0,0.829,0.396,0.819,0.02,0.173,0.91,0.497,0.019,0,0,0,0
9170,212.0,1.0,"""13.02.2019""","""EU-Singapore Investment Protection Agreement""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Martin""","""A8-0054/2019""","""2018/0095/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2019-0054&language=EN""","""Committee on International Trade""","""International trade""","""vote: consent""",1.0,,0,"""RCV""","""+""",436,203,30,60.0,12.0,193.0,2.0,6.0,62.0,100.0,1.0,0.857,0.25,0.873,0.04,0.115,0.925,0.524,0.019,0,0,0,0
9185,212.0,1.0,"""13.02.2019""","""EU-Singapore Partnership and Cooperation Agreement""","""***""","""Leg""","""Draft legislative resolution""","""s""","""López-Istúriz White""","""A8-0020/2019""","""2018/0403/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2019-0020&language=EN""","""Committee on Foreign Affairs""","""Foreign and security policy""","""vote: consent""",1.0,,0,"""RCV""","""+""",537,85,50,60.0,14.0,195.0,47.0,8.0,64.0,148.0,1.0,0.857,0.292,0.882,0.94,0.154,0.955,0.775,0.019,1,0,0,0
9250,212.0,62.0,"""13.02.2019""","""Common provisions on the European Regional Development Fund, the European Social Fund Plus, the Cohesion Fund, and the European Maritime and Fisheries Fund and financial rules for those""",""" ***I""","""Leg""","""Draft legislative resolution""","""s""","""Novakov/Krehl""","""A8-0043/2019""","""2018/0196/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2019-0043&language=EN""","""Committee on Regional Development""","""Regional development""","""vote: Commission proposal """,1.0,,0,"""RCV""","""+""",460,170,47,46.0,13.0,156.0,46.0,8.0,13.0,166.0,12.0,0.657,0.271,0.706,0.92,0.154,0.194,0.869,0.231,1,0,0,0
9253,212.0,3.0,"""13.02.2019""","""Justice programme""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Hautala/Weidenholzer""","""A8-0068/2019""","""2018/0208/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2019-0068&language=EN""","""Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs""","""Legal affairs""","""vote: Commission proposal """,1.0,,0,"""RCV""","""+""",480,148,36,1.0,15.0,164.0,45.0,4.0,59.0,167.0,25.0,0.014,0.312,0.742,0.9,0.077,0.881,0.874,0.481,1,0,0,0
9255,212.0,1.0,"""13.02.2019""","""Cooperation between the courts of the Member States in the taking of evidence in civil or commercial matters""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Radev""","""A8-0477/2018""","""2018/0203/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0477&language=EN""","""Committee on Legal Affairs""","""Legal affairs""","""single vote """,1.0,,0,"""RCV""","""+""",554,26,9,53.0,41.0,171.0,42.0,11.0,58.0,148.0,30.0,0.757,0.854,0.774,0.84,0.212,0.866,0.775,0.577,1,0,0,0
9256,212.0,1.0,"""13.02.2019""","""Service in the Member States of judicial and extrajudicial documents in civil or commercial matters""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Cofferati
""","""A8-0001/2019""","""2018/0204/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2019-0001&language=EN""","""Committee on Legal Affairs""","""Legal affairs""","""single vote """,1.0,,0,"""RCV""","""+""",563,27,9,53.0,41.0,175.0,42.0,12.0,58.0,149.0,33.0,0.757,0.854,0.792,0.84,0.231,0.866,0.78,0.635,1,0,0,0
9257,212.0,1.0,"""13.02.2019""","""Common rules ensuring basic road freight connectivity with regard to the withdrawal of the United Kingdom of Great Britain and Northern Ireland from the Union""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""de Monte""","""A8-0063/2019""","""2018/0436/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2019-0063&language=EN""","""Committee on Transport and Tourism""","""Transport & tourism""","""single vote """,1.0,,0,"""RCV""","""+""",578,5,18,43.0,60.0,175.0,42.0,11.0,59.0,151.0,37.0,0.614,1.25,0.792,0.84,0.212,0.881,0.791,0.712,1,0,0,0
9258,212.0,1.0,"""13.02.2019""","""Common rules ensuring basic air connectivity with regard to the withdrawal of the United Kingdom of Great Britain and Northern Ireland from the Union""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Telička""","""A8-0062/2019""","""2018/0433/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2019-0062&language=EN""","""Committee on Transport and Tourism""","""Transport & tourism""","""single vote """,1.0,,0,"""RCV""","""+""",576,4,28,44.0,60.0,176.0,42.0,12.0,52.0,152.0,38.0,0.629,1.25,0.796,0.84,0.231,0.776,0.796,0.731,1,0,0,0
9259,212.0,1.0,"""13.02.2019""","""Aviation safety with regard to the withdrawal of the United Kingdom of Great Britain and Nothern Ireland from the Union""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Złotowski""","""A8-0061/2019""","""2018/0434/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2019-0061&language=EN""","""Committee on Transport and Tourism""","""Transport & tourism""","""single vote """,1.0,,0,"""RCV""","""+""",603,3,5,58.0,61.0,176.0,43.0,14.0,58.0,152.0,41.0,0.829,1.271,0.796,0.86,0.269,0.866,0.796,0.788,1,0,0,0
9260,212.0,1.0,"""13.02.2019""","""GATS: necessary compensatory adjustments resulting from the accession of Czechia, Estonia, Cyprus, Latvia, Lithuania, Hungary, Malta, Austria, Poland, Slovenia, Slovakia, Finland and Sweden to the EU""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Salafranca Sánchez-Neyra""","""A8-0067/2019""","""2018/0384/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2019-0067&language=EN""","""Committee on International Trade""","""International trade""","""vote: consent""",1.0,,0,"""RCV""","""+""",556,18,41,57.0,24.0,178.0,44.0,6.0,59.0,153.0,35.0,0.814,0.5,0.805,0.88,0.115,0.881,0.801,0.673,1,0,0,0
9261,212.0,1.0,"""13.02.2019""","""Streamlining measures for advancing the realisation of the trans-European transport network""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Riquet""","""A8-0015/2019""","""2018/0138/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2019-0015&language=EN""","""Committee on Transport and Tourism""","""Transport & tourism""","""vote: Commission proposal """,1.0,,0,"""RCV""","""+""",443,156,14,6.0,9.0,171.0,44.0,2.0,59.0,150.0,2.0,0.086,0.188,0.774,0.88,0.038,0.881,0.785,0.038,1,0,0,0
9270,212.0,9.0,"""13.02.2019""","""Insurance of motor vehicles""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Charanzová""","""A8-0035/2019""","""2018/0168/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2019-0035&language=EN""","""Committee on the Internal Market and Consumer Protection""","""Internal market & consumer protection""","""vote: Commission proposal """,1.0,,0,"""RCV""","""+""",562,36,19,52.0,43.0,165.0,44.0,8.0,58.0,151.0,41.0,0.743,0.896,0.747,0.88,0.154,0.866,0.791,0.788,1,0,0,0
9329,213.0,1.0,"""14.02.2019""","""Mechanism to resolve legal and administrative obstacles in a cross-border context""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""van Miltenburg""","""A8-0414/2018""","""2018/0198/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2018-0414&language=EN""","""Committee on Regional Development""","""Regional development""","""single vote """,1.0,,0,"""RCV""","""+""",489,55,62,4.0,26.0,172.0,43.0,5.0,58.0,145.0,36.0,0.057,0.542,0.778,0.86,0.096,0.866,0.759,0.692,1,0,1,0
9341,213.0,7.0,"""14.02.2019""","""Common rules for access to the international market for coach and bus services""","""***I""","""Leg""","""Draft legislative resolution""","""s""",""" Zīle""","""A8-0032/2019""","""2017/0288/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2019-0032&language=EN""","""Committee on Transport and Tourism""","""Transport & tourism""","""vote: Commission proposal""",1.0,,0,"""RCV""","""+""",354,246,8,51.0,4.0,169.0,2.0,5.0,58.0,64.0,1.0,0.729,0.083,0.765,0.04,0.096,0.866,0.335,0.019,0,0,0,0
9342,213.0,1.0,"""14.02.2019""","""Adapting Directive 2012/27/EU of the European Parliament and of the Council on energy efficiency, by reason of the withdrawal of the United Kingdom from the European Union""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Poche""","""A8-0014/2019""","""2018/0385/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2019-0014&language=EN""","""Committee on Industry, Research and Energy""","""Industry, research & energy""","""vote: Commission proposal""",1.0,,0,"""RCV""","""+""",540,13,53,58.0,37.0,175.0,45.0,12.0,59.0,145.0,9.0,0.829,0.771,0.792,0.9,0.231,0.881,0.759,0.173,1,0,0,0
9403,215.0,1.0,"""12.03.2019""","""Electronic freight transport information""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Schmidt""","""A8-0060/2019""","""2018/0140/COD""","""http://www.europarl.europa.eu/doceo/document/A-8-2019-0060_EN.html?redirect""","""Committee on Transport and Tourism""","""Transport & tourism""","""single vote """,1.0,,0,"""RCV""","""+""",612,28,23,51.0,44.0,186.0,47.0,10.0,64.0,172.0,38.0,0.729,0.917,0.842,0.94,0.192,0.955,0.901,0.731,1,0,0,0
9404,215.0,1.0,"""12.03.2019""","""EU-Vietnam Voluntary Partnership Agreement on forest law enforcement, governance and trade""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Hautala ""","""A8-0083/2019""","""2018/0272/NLE""","""http://www.europarl.europa.eu/doceo/document/A-8-2019-0083_EN.html?redirect""","""Committee on International Trade""","""International trade""","""vote: consent """,1.0,,0,"""RCV""","""+""",632,14,23,66.0,45.0,189.0,49.0,11.0,64.0,172.0,36.0,0.943,0.938,0.855,0.98,0.212,0.955,0.901,0.692,1,0,0,0
9406,215.0,1.0,"""12.03.2019""","""Protocol amending the Convention for the Protection of Individuals with regard to Automatic Processing of Personal Data""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Nagy""","""A8-0070/2019""","""2018/0238/NLE""","""http://www.europarl.europa.eu/doceo/document/A-8-2019-0070_EN.html?redirect""","""Committee on Civil Liberties, Justice and Home Affairs""","""Civil liberties, justice & home affairs""","""vote: consent """,1.0,,0,"""RCV""","""+""",624,12,27,66.0,41.0,188.0,49.0,8.0,64.0,169.0,39.0,0.943,0.854,0.851,0.98,0.154,0.955,0.885,0.75,1,0,0,0
9407,215.0,1.0,"""12.03.2019""","""Authorising Member States to become party to the Council of Europe Convention on an Integrated safety, security, and service approach at football matches and other sports events""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Kaufmann""","""A8-0080/2019""","""2018/0116/NLE""","""http://www.europarl.europa.eu/doceo/document/A-8-2019-0080_EN.html?redirect""","""Committee on Civil Liberties, Justice and Home Affairs""","""Civil liberties, justice & home affairs""","""vote: consent """,1.0,,0,"""RCV""","""+""",633,22,14,57.0,49.0,190.0,49.0,8.0,65.0,173.0,42.0,0.814,1.021,0.86,0.98,0.154,0.97,0.906,0.808,1,0,0,0
9408,215.0,1.0,"""12.03.2019""","""Protocol amending the EU-China Agreement on Maritime Transport (accession of Croatia)""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Assis""","""A8-0168/2019""","""2014/0327/NLE""","""http://www.europarl.europa.eu/doceo/document/A-8-2019-0168_EN.html?redirect""","""Committee on Transport and Tourism""","""Transport & tourism""","""vote: consent """,1.0,,0,"""RCV""","""+""",628,23,16,64.0,44.0,190.0,49.0,9.0,64.0,171.0,37.0,0.914,0.917,0.86,0.98,0.173,0.955,0.895,0.712,1,0,0,0
9409,215.0,1.0,"""12.03.2019""","""EU-Egypt Euro-Mediterranean Agreement (accession of Croatia)""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Mănescu""","""A8-0025/2019""","""2016/0121/NLE""","""http://www.europarl.europa.eu/doceo/document/A-8-2019-0025_EN.html?redirect""","""Committee on Foreign Affairs""","""Foreign and security policy""","""vote: consent """,1.0,,0,"""RCV""","""+""",574,46,46,65.0,20.0,186.0,49.0,11.0,65.0,171.0,7.0,0.929,0.417,0.842,0.98,0.212,0.97,0.895,0.135,1,0,0,0
9421,215.0,7.0,"""12.03.2019""","""European Solidarity Corps programme ""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Šojdrová""","""A8-0079/2019""","""2018/0230/COD""","""http://www.europarl.europa.eu/doceo/document/A-8-2019-0079_EN.html?redirect""","""Committee on Culture and Education""","""Culture & Education""","""vote: Commission proposal""",1.0,,0,"""RCV""","""+""",513,95,64,22.0,13.0,188.0,50.0,4.0,61.0,170.0,5.0,0.314,0.271,0.851,1.0,0.077,0.91,0.89,0.096,1,0,0,0
9442,216.0,1.0,"""13.03.2019""","""Union General Export Authorisation for the export of certain dual-use items from the Union to the United Kingdom""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Buchner""","""A8-0071/2019""","""2018/0435/COD""","""http://www.europarl.europa.eu/doceo/document/A-8-2019-0071_EN.html?redirect""","""Committee on International Trade""","""International trade""","""single vote """,1.0,,0,"""RCV""","""+""",645,2,7,65.0,59.0,189.0,48.0,14.0,64.0,168.0,38.0,0.929,1.229,0.855,0.96,0.269,0.955,0.88,0.731,1,0,0,0
9443,216.0,1.0,"""13.03.2019""","""Continuation of the territorial cooperation programmes PEACE IV (Ireland-United Kingdom) and United Kingdom-Ireland (Ireland-Northern Ireland-Scotland) in the context of the UK's withdrawal from the EU""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Mihaylova""","""A8-0021/2019""","""2018/0432/COD""","""http://www.europarl.europa.eu/doceo/document/A-8-2019-0021_EN.html?redirect""","""Committee on Regional Development""","""Regional development""","""single vote """,1.0,,0,"""RCV""","""+""",624,13,24,63.0,38.0,187.0,51.0,10.0,65.0,171.0,39.0,0.9,0.792,0.846,1.02,0.192,0.97,0.895,0.75,1,0,0,0
9444,216.0,1.0,"""13.03.2019""","""Continuation of ongoing learning mobility activities under the Erasmus+ programme in the context of the UK's withdrawal from the EU""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Zdrojewski""","""A8-0082/2019""","""2019/0030/COD""","""http://www.europarl.europa.eu/doceo/document/A-8-2019-0082_EN.html?redirect""","""Committee on Culture and Education""","""Culture & Education""","""single vote """,1.0,,0,"""RCV""","""+""",651,9,10,67.0,50.0,195.0,50.0,14.0,65.0,171.0,39.0,0.957,1.042,0.882,1.0,0.269,0.97,0.895,0.75,1,0,0,0
9445,216.0,1.0,"""13.03.2019""","""Aviation safety with regard to the UK's withdrawal from the Union""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Złotowski""","""A8-0061/2019""","""2018/0434/COD""","""http://www.europarl.europa.eu/doceo/document/A-8-2019-0061_EN.html?redirect""","""Committee on Transport and Tourism""","""Transport & tourism""","""single vote """,1.0,,0,"""RCV""","""+""",658,8,4,67.0,60.0,195.0,50.0,13.0,66.0,169.0,38.0,0.957,1.25,0.882,1.0,0.25,0.985,0.885,0.731,1,0,0,0
9446,216.0,1.0,"""13.03.2019""","""EU-Afghanistan Cooperation Agreement on Partnership and Development""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Fotyga""","""A8-0026/2019""","""2015/0302/NLE""","""http://www.europarl.europa.eu/doceo/document/A-8-2019-0026_EN.html?redirect""","""Committee on Foreign Affairs""","""Foreign and security policy""","""vote: consent """,1.0,,0,"""RCV""","""+""",513,85,67,66.0,14.0,193.0,5.0,7.0,64.0,163.0,1.0,0.943,0.292,0.873,0.1,0.135,0.955,0.853,0.019,1,0,0,0
